Date,Open,High,Low,Close,Adj_Close,Volume,Day
2013-12-04,164.100006,165.339996,163.389999,164.610001,137.971649,1374100,815
2013-12-05,164.399994,164.649994,163.800003,163.979996,137.443619,1168500,816
2013-12-06,165.550003,165.919998,165.059998,165.839996,139.002548,1208700,817
2013-12-09,166.25,166.429993,165.990005,166.220001,139.32106,1586300,818
2013-12-10,165.820007,166.169998,165.509995,165.649994,138.843353,1747700,819
2013-12-11,165.669998,165.699997,163.539993,163.770004,137.267563,1079100,820
2013-12-12,163.639999,163.850006,162.869995,163.229996,136.814987,3453800,821
2013-12-13,163.529999,163.679993,162.880005,163.179993,136.772995,2151000,822
2013-12-16,163.960007,164.720001,163.899994,164.220001,137.64476,1838100,823
2013-12-17,164.330002,164.360001,163.309998,163.639999,137.15863,1479800,824
2013-12-18,163.919998,166.509995,162.009995,166.490005,139.547409,3112400,825
2013-12-19,166.029999,166.470001,165.570007,166.339996,139.421661,1242900,826
2013-12-20,166.440002,167.649994,166.440002,167.179993,140.125702,1303500,827
2013-12-23,168.070007,168.949997,167.75,168.949997,141.609253,1480200,828
2013-12-24,167.229996,167.669998,167.220001,167.649994,141.283905,585700,829
2013-12-26,167.949997,168.529999,167.949997,168.429993,141.941315,968100,830
2013-12-27,168.720001,168.759995,168.270004,168.440002,141.949799,929700,831
2013-12-30,168.460007,168.559998,168.199997,168.369995,141.890793,1112800,832
2013-12-31,168.660004,169.229996,168.520004,169.149994,142.54808,774400,833
2014-01-02,168.529999,168.610001,167.199997,167.630005,141.267136,1731300,834
2014-01-03,167.880005,168.210007,167.330002,167.479996,141.140747,1710500,835
2014-01-06,168.110001,168.160004,166.820007,167.059998,140.786774,1339000,836
2014-01-07,167.729996,168.369995,167.630005,168.100006,141.663269,824700,837
2014-01-08,168.070007,168.399994,167.550003,168.169998,141.722183,3147500,838
2014-01-09,168.669998,168.679993,167.490005,168.270004,141.806458,1117200,839
2014-01-10,168.550003,168.75,167.660004,168.660004,142.135193,990200,840
2014-01-13,168.289993,168.740005,166.149994,166.520004,140.33168,1338500,841
2014-01-14,167.029999,168.360001,166.710007,168.25,141.789627,866000,842
2014-01-15,168.630005,169.429993,168.589996,169.199997,142.590225,943100,843
2014-01-16,168.820007,169,168.419998,168.940002,142.371155,778500,844
2014-01-17,168.699997,168.990005,167.970001,168.210007,141.755966,904300,845
2014-01-21,169.220001,169.279999,167.710007,168.740005,142.202576,1366400,846
2014-01-22,169.059998,169.080002,168.490005,168.839996,142.286835,751200,847
2014-01-23,168.009995,168.009995,166.589996,167.479996,141.140747,1294000,848
2014-01-24,166.369995,166.419998,163.869995,163.880005,138.106873,1828900,849
2014-01-27,164.070007,164.449997,162.289993,163.080002,137.432678,2882100,850
2014-01-28,163.240005,164.25,163.179993,164.089996,138.28392,1067400,851
2014-01-29,162.75,163.570007,162.070007,162.380005,136.842789,1346400,852
2014-01-30,163.889999,164.720001,163.330002,164.199997,138.376572,2086700,853
2014-01-31,162.149994,164.25,162.100006,163.179993,137.516937,1322100,854
2014-02-03,163.020004,163.410004,159.259995,159.610001,134.508423,2969400,855
2014-02-04,160.289993,161.080002,159.729996,160.690002,135.418564,1116700,856
2014-02-05,160.100006,160.820007,159.179993,160.419998,135.191025,1701400,857
2014-02-06,160.910004,162.589996,160.880005,162.570007,137.002914,1109600,858
2014-02-07,163.369995,164.779999,162.850006,164.669998,138.772705,1258200,859
2014-02-10,164.639999,164.960007,164.199997,164.929993,138.991745,937400,860
2014-02-11,165.119995,167.130005,164.970001,166.75,140.525558,1497400,861
2014-02-12,166.990005,167.5,166.479996,166.899994,140.651917,1855000,862
2014-02-13,165.699997,167.839996,165.699997,167.720001,141.342957,1336600,863
2014-02-14,167.559998,168.910004,167.369995,168.610001,142.093002,917200,864
2014-02-18,168.740005,169.039993,168.270004,168.860001,142.30368,1174300,865
2014-02-19,168.419998,169.479996,167.570007,167.699997,141.326111,1928100,866
2014-02-20,167.929993,169.070007,167.330002,168.649994,142.126724,1080000,867
2014-02-21,169.020004,169.410004,168.419998,168.570007,142.059357,706200,868
2014-02-24,168.869995,170.570007,168.779999,169.369995,142.73349,978600,869
2014-02-25,169.580002,170.029999,168.839996,169.309998,142.682877,1001000,870
2014-02-26,169.589996,170.039993,168.910004,169.309998,142.682877,709000,871
2014-02-27,169.149994,170.270004,168.970001,170.25,143.475052,1034200,872
2014-02-28,170.220001,171.470001,169.570007,170.630005,143.795334,853900,873
2014-03-03,169.190002,169.889999,168.380005,169.460007,142.809372,2235900,874
2014-03-04,171.169998,172.229996,171.130005,171.880005,144.84877,1281500,875
2014-03-05,172,172.309998,171.789993,171.910004,144.874023,983100,876
2014-03-06,172.539993,172.839996,172.190002,172.460007,145.337494,1037000,877
2014-03-07,173.080002,173.130005,171.789993,172.419998,145.303802,1205600,878
2014-03-10,172.240005,172.479996,171.470001,172.449997,145.329163,885300,879
2014-03-11,172.729996,172.919998,171.169998,171.5,144.528519,945700,880
2014-03-12,170.75,171.649994,170.360001,171.619995,144.629623,1065000,881
2014-03-13,172.139999,172.240005,169.210007,169.720001,143.028473,1659400,882
2014-03-14,169.350006,170.220001,169,169.229996,142.615524,1323500,883
2014-03-17,170.059998,171.139999,169.990005,170.75,143.896469,1695400,884
2014-03-18,171.070007,172.179993,170.929993,171.960007,144.916183,779700,885
2014-03-19,172.029999,172.229996,169.990005,171.020004,144.124023,1166300,886
2014-03-20,170.679993,172.160004,170.369995,171.990005,144.941452,818200,887
2014-03-21,172.809998,173.190002,171.240005,171.419998,144.461075,825200,888
2014-03-24,171.190002,171.389999,169.160004,169.919998,143.850723,2004900,889
2014-03-25,170.779999,171.25,169.779999,170.75,144.553375,1202100,890
2014-03-26,171.389999,171.639999,169.449997,169.490005,143.486679,1155600,891
2014-03-27,169.320007,169.779999,168.479996,169.149994,143.198837,980700,892
2014-03-28,169.630005,170.789993,169.5,169.899994,143.833786,548900,893
2014-03-31,171.039993,171.589996,170.869995,171.350006,145.06131,822000,894
2014-04-01,171.869995,172.589996,171.759995,172.5,146.034866,1247500,895
2014-04-02,172.720001,173.289993,172.399994,173.089996,146.534348,1972800,896
2014-04-03,173.330002,173.369995,172.320007,172.820007,146.305786,718300,897
2014-04-04,173.770004,173.820007,170.529999,170.740005,144.544937,2270800,898
2014-04-07,170.360001,170.649994,168.570007,168.899994,142.987183,1645000,899
2014-04-08,168.789993,169.880005,168.220001,169.600006,143.579803,2064000,900
2014-04-09,170.080002,171.460007,169.610001,171.429993,145.129044,768800,901
2014-04-10,171.419998,171.490005,167.619995,167.770004,142.030533,1286900,902
2014-04-11,166.919998,168.050003,166.110001,166.259995,140.752197,1762400,903
2014-04-14,167.580002,168,166.259995,167.600006,141.886642,1456600,904
2014-04-15,167.979996,168.869995,166.330002,168.759995,142.868652,2160100,905
2014-04-16,169.919998,170.550003,169.190002,170.539993,144.375626,2410000,906
2014-04-17,170.350006,171.240005,170.029999,170.740005,144.544937,925500,907
2014-04-21,170.850006,171.419998,170.660004,171.369995,145.078247,804400,908
2014-04-22,171.570007,172.619995,171.490005,172.119995,145.713135,1053300,909
2014-04-23,172.089996,172.160004,171.649994,171.710007,145.366043,724500,910
2014-04-24,172.630005,172.630005,171.300003,172.089996,145.68779,543900,911
2014-04-25,171.550003,171.630005,170.320007,170.710007,144.519516,1357900,912
2014-04-28,171.389999,171.960007,169.490005,171.229996,144.959763,647800,913
2014-04-29,171.789993,172.289993,171.429993,172.050003,145.653931,1065900,914
2014-04-30,171.75,172.710007,171.5,172.589996,146.111008,605300,915
2014-05-01,172.5,173.029999,172.029999,172.600006,146.119583,623900,916
2014-05-02,172.559998,173.259995,172.059998,172.320007,145.882492,754800,917
2014-05-05,171.490005,172.720001,171.020004,172.679993,146.187241,792600,918
2014-05-06,172.270004,172.380005,171.110001,171.179993,144.917389,567700,919
2014-05-07,171.729996,172.220001,170.440002,172.190002,145.772415,1160600,920
2014-05-08,171.960007,173.199997,171.429993,171.979996,145.594711,1390700,921
2014-05-09,171.979996,172.289993,171.199997,172.279999,145.848618,955400,922
2014-05-12,172.960007,173.979996,172.960007,173.910004,147.228546,780100,923
2014-05-13,174.089996,174.490005,173.889999,174.070007,147.364075,994800,924
2014-05-14,173.910004,173.970001,173,173.229996,146.652893,1335700,925
2014-05-15,172.899994,172.929993,170.869995,171.669998,145.33223,3191100,926
2014-05-16,171.800003,172.360001,171.100006,172.339996,145.899445,699600,927
2014-05-19,171.979996,173.100006,171.809998,172.929993,146.39888,926900,928
2014-05-20,172.860001,172.880005,171.410004,171.789993,145.433807,669400,929
2014-05-21,172.360001,173.369995,172.309998,173.279999,146.695221,991300,930
2014-05-22,173.350006,174.059998,173.059998,173.75,147.093079,859000,931
2014-05-23,173.910004,174.539993,173.820007,174.470001,147.702667,613900,932
2014-05-27,175.089996,175.550003,175,175.5,148.574615,890000,933
2014-05-28,175.520004,175.789993,175.089996,175.320007,148.422256,990900,934
2014-05-29,175.820007,176.320007,175.369995,176.320007,149.268829,541000,935
2014-05-30,176.160004,176.690002,175.979996,176.550003,149.463516,874700,936
2014-06-02,176.830002,176.850006,175.940002,176.789993,149.666702,1620200,937
2014-06-03,176.350006,176.789993,176.220001,176.679993,149.573532,1252900,938
2014-06-04,176.369995,177.149994,176.199997,177,149.844513,984900,939
2014-06-05,177.240005,178.380005,176.630005,178.199997,150.860382,853600,940
2014-06-06,178.619995,179.089996,178.520004,179.050003,151.579987,586800,941
2014-06-09,179.039993,179.690002,178.869995,179.229996,151.732315,461800,942
2014-06-10,179.029999,179.300003,178.660004,179.270004,151.76622,959900,943
2014-06-11,178.639999,178.820007,178.25,178.690002,151.275177,558100,944
2014-06-12,178.419998,178.520004,176.979996,177.360001,150.149246,891400,945
2014-06-13,177.729996,178.070007,177.169998,177.919998,150.623337,731200,946
2014-06-16,177.690002,178.410004,177.5,178.070007,150.750351,756700,947
2014-06-17,177.830002,178.679993,177.630005,178.539993,151.148209,2934400,948
2014-06-18,178.589996,179.970001,178.169998,179.869995,152.274185,501900,949
2014-06-19,180.039993,180.210007,179.509995,180.089996,152.460403,746900,950
2014-06-20,180.509995,180.570007,180.25,180.449997,152.765167,830300,951
2014-06-23,179.699997,179.729996,179.270004,179.559998,152.696304,737700,952
2014-06-24,179.289993,180.139999,178.309998,178.5,151.794922,391700,953
2014-06-25,178.139999,179.490005,178.130005,179.259995,152.441193,586000,954
2014-06-26,179.360001,179.380005,177.979996,179.169998,152.36467,676800,955
2014-06-27,178.789993,179.559998,178.690002,179.479996,152.628265,1032300,956
2014-06-30,179.429993,179.820007,179.279999,179.429993,152.58577,1261200,957
2014-07-01,179.880005,181.190002,179.830002,180.690002,153.657242,1199000,958
2014-07-02,180.669998,181.029999,180.570007,180.820007,153.767776,511500,959
2014-07-03,181.309998,181.779999,181.199997,181.729996,154.541656,327900,960
2014-07-07,181.380005,181.5,180.839996,181.139999,154.039917,1151800,961
2014-07-08,180.770004,180.820007,179.5,179.970001,153.044952,749400,962
2014-07-09,180.360001,180.880005,180,180.720001,153.68277,930300,963
2014-07-10,179.009995,180.470001,178.839996,180.029999,153.095993,614600,964
2014-07-11,179.940002,180.360001,179.509995,180.270004,153.300064,520400,965
2014-07-14,181.199997,181.410004,181.020004,181.160004,154.056931,493100,966
2014-07-15,181.25,181.630005,180.059998,180.850006,153.793304,1207000,967
2014-07-16,181.649994,181.759995,181.009995,181.539993,154.380066,539400,968
2014-07-17,180.960007,181.619995,179.190002,179.410004,152.568726,1103900,969
2014-07-18,180.020004,181.440002,179.940002,181.300003,154.176025,571500,970
2014-07-21,180.710007,181.080002,180.130005,180.910004,153.84433,866000,971
2014-07-22,181.580002,182.039993,181.419998,181.720001,154.533142,1509500,972
2014-07-23,182,182.320007,181.639999,182.149994,154.898788,750900,973
2014-07-24,182.360001,182.5,181.970001,182.149994,154.898788,535800,974
2014-07-25,181.649994,181.770004,180.940002,181.279999,154.158951,635700,975
2014-07-28,181.350006,181.600006,180.279999,181.360001,154.22699,485700,976
2014-07-29,181.699997,181.889999,180.570007,180.589996,153.572189,639000,977
2014-07-30,181.220001,181.440002,179.860001,180.589996,153.572189,1128500,978
2014-07-31,179.350006,179.5,176.960007,176.960007,150.48526,2430500,979
2014-08-01,176.520004,177.619995,175.649994,176.529999,150.119583,3398000,980
2014-08-04,176.809998,178.110001,176.070007,177.770004,151.174133,2212000,981
2014-08-05,177.039993,177.479996,175.399994,175.970001,149.643402,1251300,982
2014-08-06,175.199997,176.820007,175.179993,176.080002,149.736923,1185800,983
2014-08-07,176.899994,177.039993,174.699997,175.130005,148.929108,1527100,984
2014-08-08,175.490005,177.270004,175.100006,177.160004,150.65535,1209900,985
2014-08-11,177.869995,178.470001,177.610001,177.660004,151.080566,1191200,986
2014-08-12,177.470001,177.990005,176.899994,177.449997,150.901947,513900,987
2014-08-13,178.149994,178.830002,177.869995,178.699997,151.964966,781600,988
2014-08-14,178.919998,179.479996,178.770004,179.479996,152.628265,842000,989
2014-08-15,180.149994,180.300003,178.179993,179.429993,152.58577,1694300,990
2014-08-18,180.460007,181.029999,180.339996,180.919998,153.852844,1039100,991
2014-08-19,181.399994,182.029999,181.229996,181.880005,154.669266,583000,992
2014-08-20,181.660004,182.610001,181.649994,182.380005,155.094376,1507800,993
2014-08-21,182.580002,183.169998,182.419998,182.899994,155.536575,756600,994
2014-08-22,182.800003,183.089996,182.240005,182.610001,155.290024,656500,995
2014-08-25,183.539993,183.860001,183.270004,183.559998,156.097885,1097200,996
2014-08-26,183.720001,184.169998,183.649994,183.710007,156.225433,749500,997
2014-08-27,183.809998,183.899994,183.339996,183.679993,156.199966,602600,998
2014-08-28,183.020004,183.619995,182.850006,183.539993,156.080933,447700,999
2014-08-29,183.830002,184.059998,183.229996,183.990005,156.463501,617200,1000
2014-09-02,184.300003,184.300003,183.270004,183.940002,156.421051,553800,1001
2014-09-03,184.649994,184.679993,183.589996,183.860001,156.352966,627600,1002
2014-09-04,184.119995,184.820007,183.100006,183.559998,156.097885,536700,1003
2014-09-05,183.529999,184.470001,182.880005,184.440002,156.846176,502300,1004
2014-09-08,184.240005,184.460007,183.399994,183.970001,156.446503,635900,1005
2014-09-09,183.789993,183.880005,182.410004,182.779999,155.43454,515300,1006
2014-09-10,182.889999,183.550003,182.270004,183.5,156.046829,849800,1007
2014-09-11,182.75,183.699997,182.610001,183.669998,156.191406,525700,1008
2014-09-12,183.490005,183.509995,182.080002,182.580002,155.264435,724000,1009
2014-09-15,182.639999,182.740005,181.889999,182.460007,155.162445,1021700,1010
2014-09-16,182.110001,184.119995,182,183.820007,156.318985,565100,1011
2014-09-17,184.110001,184.919998,183.199997,184.080002,156.540039,975000,1012
2014-09-18,184.649994,185.059998,184.429993,185.039993,157.356461,740000,1013
2014-09-19,185.639999,185.839996,184.580002,184.860001,157.203369,964000,1014
2014-09-22,183.699997,183.740005,182.229996,182.559998,155.986664,836700,1015
2014-09-23,181.949997,182.699997,181.509995,181.529999,155.106567,752200,1016
2014-09-24,181.619995,183.070007,181.119995,182.990005,156.354034,968500,1017
2014-09-25,182.5,182.520004,179.990005,180.050003,153.842041,1603000,1018
2014-09-26,180.360001,181.880005,180.130005,181.5,155.080948,916900,1019
2014-09-29,179.929993,181.449997,179.770004,181.139999,154.773361,1482800,1020
2014-09-30,181.300003,181.809998,180.289993,180.589996,154.303391,767700,1021
2014-10-01,180.339996,180.419998,177.809998,178.220001,152.278397,2380200,1022
2014-10-02,178.050003,178.830002,176.399994,178.210007,152.269821,1263800,1023
2014-10-03,179.479996,180.550003,178.880005,180.199997,153.970184,1217400,1024
2014-10-06,180.940002,181.179993,179.360001,179.979996,153.782196,1307000,1025
2014-10-07,179.050003,179.449997,177.199997,177.220001,151.42392,930600,1026
2014-10-08,177.330002,180.539993,176.380005,180.320007,154.072708,1897500,1027
2014-10-09,180,180.220001,176.600006,176.679993,150.962555,1428600,1028
2014-10-10,176.649994,177.550003,174.660004,174.699997,149.270752,2469900,1029
2014-10-13,174.630005,175.25,171.729996,171.830002,146.818497,2109200,1030
2014-10-14,172.729996,174.020004,171.5,172.110001,147.05777,2431300,1031
2014-10-15,169.800003,171.300003,166.850006,170.830002,145.96405,5460300,1032
2014-10-16,167.820007,171.949997,167.679993,170.720001,145.870117,4452600,1033
2014-10-17,172.729996,173.979996,172.039993,172.830002,147.672913,2259400,1034
2014-10-20,172.529999,174.600006,172.449997,174.529999,149.125534,1379400,1035
2014-10-21,175.779999,178.039993,175.589996,177.919998,152.022079,2884200,1036
2014-10-22,178.289993,178.720001,176.610001,176.710007,150.98819,2374200,1037
2014-10-23,178.449997,179.850006,178.169998,178.740005,152.722672,1812400,1038
2014-10-24,179.029999,180.169998,178.360001,180.080002,153.867691,1152600,1039
2014-10-27,179.509995,180.130005,178.869995,179.850006,153.671097,1476000,1040
2014-10-28,180.490005,181.940002,180.399994,181.919998,155.439774,1330000,1041
2014-10-29,182.029999,182.580002,180.470001,181.710007,155.260406,1600700,1042
2014-10-30,181.169998,183.330002,181.050003,182.860001,156.243011,1588900,1043
2014-10-31,185.020004,185.050003,184.100006,184.929993,158.011703,1946100,1044
2014-11-03,185.199997,185.619995,184.600006,185.039993,158.105682,2270000,1045
2014-11-04,184.559998,184.850006,183.449997,184.380005,157.541748,1639400,1046
2014-11-05,185.740005,185.779999,184.740005,185.589996,158.575577,1826500,1047
2014-11-06,185.570007,186.380005,184.899994,186.339996,159.216446,1758600,1048
2014-11-07,186.339996,186.679993,185.800003,186.5,159.353149,1396400,1049
2014-11-10,186.479996,187.100006,186.270004,187.059998,159.831635,1876400,1050
2014-11-11,187.139999,187.339996,186.779999,187.240005,159.985443,1031600,1051
2014-11-12,186.490005,187.279999,186.460007,187.089996,159.857254,2742900,1052
2014-11-13,187.240005,187.839996,186.380005,187.259995,160.002518,1163600,1053
2014-11-14,187.190002,187.529999,186.850006,187.330002,160.062332,1464500,1054
2014-11-17,186.929993,187.589996,186.759995,187.429993,160.147766,584600,1055
2014-11-18,187.479996,188.820007,187.479996,188.509995,161.070618,1252600,1056
2014-11-19,188.25,188.479996,187.369995,188.169998,160.780106,1880800,1057
2014-11-20,187.289993,188.639999,187.289993,188.509995,161.070618,866800,1058
2014-11-21,190.429993,190.479996,188.949997,189.570007,161.976334,1586200,1059
2014-11-24,190.020004,190.210007,189.770004,190.059998,162.394958,1365900,1060
2014-11-25,190.339996,190.559998,189.660004,190,162.343704,1736700,1061
2014-11-26,190.100006,190.520004,189.880005,190.440002,162.719635,824400,1062
2014-11-28,190.300003,190.630005,189.759995,190.029999,162.369354,430200,1063
2014-12-01,189.289993,189.389999,188.360001,188.729996,161.258545,2083600,1064
2014-12-02,188.710007,190.130005,188.710007,189.919998,162.27533,1446800,1065
2014-12-03,190.100006,190.880005,189.970001,190.649994,162.899078,2240100,1066
2014-12-04,190.350006,190.990005,189.570007,190.460007,162.73671,1573000,1067
2014-12-05,190.649994,191.190002,190.350006,190.800003,163.027283,2215900,1068
2014-12-08,190.350006,190.830002,188.850006,189.5,161.916489,1527800,1069
2014-12-09,187.429993,189.470001,186.979996,189.350006,161.788361,1763100,1070
2014-12-10,188.860001,188.860001,186.100006,186.380005,159.250626,1749800,1071
2014-12-11,186.979996,189.070007,186.809998,187.25,159.994003,1972600,1072
2014-12-12,186,186.899994,184.169998,184.210007,157.396515,2614400,1073
2014-12-15,185.259995,185.720001,182.270004,182.929993,156.302826,2801400,1074
2014-12-16,182.100006,185.539993,181.440002,181.520004,155.098038,3837500,1075
2014-12-17,181.970001,185.550003,181.839996,185.179993,158.225296,5588600,1076
2014-12-18,186.740005,188.580002,186,188.550003,161.104767,3820200,1077
2014-12-19,189.289993,190.130005,188.589996,189.419998,161.848099,1800800,1078
2014-12-22,189.570007,190.259995,189.339996,190.259995,162.565857,3005800,1079
2014-12-23,190.940002,190.970001,190.300003,190.550003,162.81366,1926800,1080
2014-12-24,190.809998,191.050003,190.5,190.529999,162.796524,952700,1081
2014-12-26,191.059998,191.520004,190.990005,191.149994,163.326294,650300,1082
2014-12-29,190.970001,191.630005,190.899994,191.419998,163.557037,878600,1083
2014-12-30,190.949997,191.089996,190.300003,190.380005,162.668365,3224500,1084
2014-12-31,190.75,190.910004,188.380005,188.399994,160.976624,1366000,1085
2015-01-02,189.289993,189.720001,187.259995,188.399994,160.976624,1865000,1086
2015-01-05,187.259995,187.410004,184.660004,185.089996,158.148438,2734700,1087
2015-01-06,185.369995,185.880005,182.360001,183.270004,156.593307,2245300,1088
2015-01-07,184.729996,185.910004,184.229996,185.559998,158.550003,2305600,1089
2015-01-08,187.130005,189.050003,187.070007,188.820007,161.33548,1740600,1090
2015-01-09,189.300003,189.339996,186.649994,187.229996,159.976898,2525200,1091
2015-01-12,187.460007,187.600006,185.190002,185.839996,158.7892,1847500,1092
2015-01-13,187.220001,188.410004,183.899994,185.350006,158.370514,2158500,1093
2015-01-14,183.100006,184.399994,182.110001,184.259995,157.439194,5216300,1094
2015-01-15,184.880005,185.25,182.399994,182.539993,155.969559,1940700,1095
2015-01-16,182.309998,185.080002,182.089996,184.800003,157.900574,1472800,1096
2015-01-20,185.619995,185.899994,183.580002,185.259995,158.293671,1637600,1097
2015-01-21,184.770004,186.740005,184.300003,186.229996,159.122467,1586500,1098
2015-01-22,187.089996,189.149994,185.600006,189.080002,161.557632,6074900,1099
2015-01-23,188.720001,189.020004,187.789993,188.039993,160.668976,3109800,1100
2015-01-26,187.789993,188.509995,186.929993,188.410004,160.985153,2018000,1101
2015-01-27,186.139999,187.179993,185.020004,185.940002,158.87468,1979100,1102
2015-01-28,187.270004,187.320007,183.350006,183.490005,156.781296,2530800,1103
2015-01-29,183.740005,185.529999,182.210007,185.270004,158.3022,4338200,1104
2015-01-30,183.960007,185.380005,182.630005,182.990005,156.354034,2302500,1105
2015-02-02,183.5,185.259995,181.470001,185.089996,158.148438,3397800,1106
2015-02-03,186.130005,187.860001,185.789993,187.789993,160.455383,1435000,1107
2015-02-04,187.029999,188.350006,186.649994,187.149994,159.908524,1861200,1108
2015-02-05,187.889999,189.190002,187.850006,189.050003,161.531998,1033800,1109
2015-02-06,189.490005,190.050003,187.940002,188.520004,161.079117,1454700,1110
2015-02-09,187.809998,188.589996,187.220001,187.660004,160.344345,2289300,1111
2015-02-10,188.820007,189.929993,187.850006,189.660004,162.053223,1798000,1112
2015-02-11,189.509995,190.229996,188.779999,189.789993,162.16423,1744400,1113
2015-02-12,190.699997,191.649994,190.470001,191.550003,163.66806,2008500,1114
2015-02-13,191.720001,192.440002,191.460007,192.389999,164.385788,1073100,1115
2015-02-17,192.070007,192.880005,191.789993,192.699997,164.65065,1700400,1116
2015-02-18,192.279999,192.779999,192,192.740005,164.684875,1863000,1117
2015-02-19,192.089996,192.970001,191.889999,192.610001,164.573776,1017600,1118
2015-02-20,192.130005,193.820007,191.449997,193.779999,165.573441,1374000,1119
2015-02-23,193.490005,193.729996,193.029999,193.729996,165.530792,1497700,1120
2015-02-24,193.690002,194.490005,193.429993,194.300003,166.017776,1244200,1121
2015-02-25,194.139999,194.649994,193.710007,194.089996,165.838364,1983600,1122
2015-02-26,193.990005,194.149994,193.210007,193.869995,165.65036,994200,1123
2015-02-27,193.770004,194.050003,193.190002,193.199997,165.077911,966600,1124
2015-03-02,193.309998,194.470001,193.300003,194.470001,166.163071,1016600,1125
2015-03-03,193.960007,194.020004,192.690002,193.639999,165.453857,1388100,1126
2015-03-04,193,193.050003,191.729996,192.830002,164.761795,1497500,1127
2015-03-05,193.149994,193.330002,192.479996,193.039993,164.941193,1135800,1128
2015-03-06,192,192.550003,189.940002,190.309998,162.608582,1815600,1129
2015-03-09,190.520004,191.470001,190.419998,191.119995,163.30072,1132000,1130
2015-03-10,189.570007,189.630005,187.970001,187.979996,160.617722,2390500,1131
2015-03-11,188.259995,188.470001,187.470001,187.539993,160.24176,1857500,1132
2015-03-12,188.210007,190,188.199997,189.960007,162.309479,2646900,1133
2015-03-13,189.679993,189.789993,187.619995,188.800003,161.318359,1792200,1134
2015-03-16,189.589996,191.380005,189.550003,191.380005,163.522812,1054700,1135
2015-03-17,190.479996,191.130005,189.830002,190.729996,162.967422,1460900,1136
2015-03-18,190.169998,193.759995,189.490005,193,164.907013,2287400,1137
2015-03-19,192.559998,192.850006,191.75,192.110001,164.146576,1372000,1138
2015-03-20,193.190002,194.389999,193.130005,193.850006,165.633286,1350100,1139
2015-03-23,192.850006,193.490005,192.490005,192.520004,165.336151,707100,1140
2015-03-24,192.380005,192.850006,191.330002,191.399994,164.374313,1587700,1141
2015-03-25,191.639999,191.869995,188.570007,188.610001,161.978195,1216700,1142
2015-03-26,187.880005,189.149994,187.149994,188.139999,161.574585,1906200,1143
2015-03-27,188.039993,188.779999,187.830002,188.529999,161.909546,1837000,1144
2015-03-30,189.75,191.190002,189.720001,190.880005,163.927689,1414700,1145
2015-03-31,189.979996,191.779999,189.169998,189.199997,162.48497,2765200,1146
2015-04-01,189.169998,189.169998,187.470001,188.589996,161.96106,3379900,1147
2015-04-02,188.470001,189.690002,188.270004,189.149994,162.441986,1803500,1148
2015-04-06,188.229996,191.039993,188.089996,190.479996,163.584183,1242500,1149
2015-04-07,190.479996,191.330002,189.970001,189.970001,163.146225,1372300,1150
2015-04-08,190.240005,191.059998,189.809998,190.660004,163.738754,1412100,1151
2015-04-09,190.449997,191.710007,189.960007,191.490005,164.45163,794800,1152
2015-04-10,191.740005,192.570007,191.539993,192.539993,165.353287,1056900,1153
2015-04-13,192.360001,193.039993,191.600006,191.669998,164.606171,1227800,1154
2015-04-14,191.419998,192.220001,190.770004,192.020004,164.906708,2647800,1155
2015-04-15,192.539993,193.419998,192.449997,192.899994,165.662506,934900,1156
2015-04-16,192.550003,193.369995,192.300003,192.830002,165.602432,823300,1157
2015-04-17,191.529999,191.770004,189.75,190.589996,163.67868,2059300,1158
2015-04-20,191.669998,192.699997,191.550003,192.330002,165.172943,1430300,1159
2015-04-21,193.110001,193.259995,191.800003,192.139999,165.009842,1089500,1160
2015-04-22,192.490005,193.279999,191.5,193.089996,165.825699,1125400,1161
2015-04-23,192.649994,194.259995,192.5,193.589996,166.255066,956400,1162
2015-04-24,194.020004,194.289993,193.520004,193.979996,166.590057,978300,1163
2015-04-27,194.630005,194.740005,193,193.210007,165.928741,898200,1164
2015-04-28,193.169998,193.850006,191.940002,193.809998,166.444,1103800,1165
2015-04-29,192.809998,193.660004,192.139999,193.020004,165.765594,1408900,1166
2015-04-30,192.399994,192.800003,190.320007,191.100006,164.116684,2506100,1167
2015-05-01,191.960007,193.179993,191.850006,193.100006,165.834274,1921200,1168
2015-05-04,193.639999,194.309998,193.5,193.699997,166.349548,1060000,1169
2015-05-05,193.399994,193.800003,191.330002,191.440002,164.408707,1138300,1170
2015-05-06,192.089996,192.389999,189.529999,190.669998,163.747345,1588100,1171
2015-05-07,190.589996,191.899994,190.240005,191.440002,164.408707,1320700,1172
2015-05-08,193.300003,194.179993,193.229996,193.949997,166.564209,1322900,1173
2015-05-11,193.929993,194.199997,192.960007,193.020004,165.765594,1090100,1174
2015-05-12,192.149994,193.070007,191.229996,192.460007,165.284622,1852700,1175
2015-05-13,192.960007,193.610001,192.259995,192.520004,165.336151,589000,1176
2015-05-14,193.639999,194.600006,193.330002,194.529999,167.062302,902300,1177
2015-05-15,194.679993,194.880005,194.220001,194.729996,167.234055,719000,1178
2015-05-18,194.630005,195.619995,194.479996,195.330002,167.749374,984500,1179
2015-05-19,195.440002,195.770004,194.960007,195.229996,167.663498,980400,1180
2015-05-20,195.369995,195.949997,194.800003,195.100006,167.551865,3401300,1181
2015-05-21,195.050003,195.929993,194.830002,195.690002,168.058533,756200,1182
2015-05-22,195.309998,195.75,195.190002,195.259995,167.689301,831600,1183
